"","id","stage","r.initial","s.initial","p.initial","r.final","s.final","p.final","class"
"8309",1570,6,0.770967436921877,0.666,0,0.791880698365891,1,0.334,0
"8310",1570,7,0.770967436921877,0.6,0.1,0.864013501910838,1,0.5,0
"8311",1570,8,0.770967436921877,0.5,0.5,1.00000033398317,0.85475492477417,0.85475492477417,1
"8312",1571,1,1.12009075381943,0.063,0.015,1.11963294299334,0.048,0,3
"8313",1571,2,1.12009075381943,0.333,0,1.12009075381943,0.333,0,3
"8314",1571,3,1.12009075381943,0.539,0.231,1.11922938302071,0.308,0,3
"8315",1571,4,1.12009075381943,0.834,0.167,1.10986192429512,0.667,0,3
"8316",1571,5,1.12009075381943,0.75,0.25,1.10079853329332,0.5,0,3
"8317",1571,6,1.12009075381943,1,0,1.12009075381943,1,0,3
"8318",1571,7,1.12009075381943,0.916,0.333,1.05423972027906,0.583,0,3
"8319",1571,8,1.12009075381943,0.471,0.471,1.01270253000386,0,0,3
"8320",1572,1,1.05430489072639,0.063,0.015,1.05404932886426,0.048,0,3
"8321",1572,2,1.05430489072639,0.688,0,1.05430489072639,0.688,0,3
"8322",1572,3,1.05430489072639,0.8,0.8,1.05430489072639,0,0,3
"8323",1572,4,1.05430489072639,0.939,0.5,1.01572786383694,0.439,0,3
"8324",1572,5,1.05430489072639,1.001,0.75,1.00000005763925,0.846723271369934,0.595723271369934,2
"8325",1572,6,1.05430489072639,1.002,0.167,1.0525852377996,0.835,0,3
"8326",1572,7,1.05430489072639,1.001,0.474,1.00845915027206,0.527,0,3
"8327",1572,8,1.05430489072639,0.348,0.348,1.01072590205332,0,0,3
"8328",1573,1,1.00936955885468,0.793333333333333,0.573333333333333,1.00000000151782,0.328424866994222,0.108424866994222,2
"8329",1573,2,1.00936955885468,0.787666666666667,0.341,1.0013471897423,0.446666666666667,0,3
"8330",1573,3,1.00936955885468,0.963333333333333,0.37,1.00000000640673,0.679275439580281,0.0859421062469482,2
"8331",1573,4,1.00936955885468,1.00333333333333,0.29,1.00043496835775,0.713333333333333,0,3
"8332",1573,5,1.00936955885468,1.12,0.25,1.00307035654102,0.87,0,3
"8333",1573,6,1.00936955885468,1.14,0.243333333333333,1.00622395174802,0.896666666666667,0,3
"8334",1573,7,1.00936955885468,1.16666666666667,0.123333333333333,1.0087075031439,1.04333333333333,0,3
"8335",1573,8,1.00936955885468,1.46333333333333,0.31,1.00832435219688,1.15333333333333,0,3
"8336",1573,9,1.00936955885468,0.973333333333333,0.0733333333333333,1.00844065569444,0.9,0,3
"8337",1573,10,1.00936955885468,0.936666666666667,0.29,1.00155234130169,0.646666666666667,0,3
"8338",1573,11,1.00936955885468,0.98,0.366666666666667,0.999999999783732,0.834561901092529,0.221228567759196,2
"8339",1573,12,1.00936955885468,1.00666666666667,0.3,0.999999989382332,0.887635237375895,0.180968570709229,2
"8340",1573,13,1.00936955885468,0.97,0.246666666666667,1.00000000795497,0.832134971618652,0.108801638285319,2
"8341",1573,14,1.00936955885468,0.953333333333333,0.163333333333333,1.00309675995126,0.79,0,3
"8342",1573,15,1.00936955885468,1.02433333333333,0.166666666666667,1.00498448590328,0.857666666666667,0,3
"8343",1573,16,1.00936955885468,0.966666666666667,0.31,1.00227407142805,0.656666666666667,0,3
"8344",1573,17,1.00936955885468,0.956666666666667,0.116666666666667,1.00866464724973,0.84,0,3
"8345",1573,18,1.00936955885468,0.97,0.213333333333333,1.00643605704922,0.756666666666667,0,3
"8346",1573,19,1.00936955885468,0.92,0.333333333333333,1.00317885370895,0.586666666666667,0,3
"8347",1573,20,1.00936955885468,0.976666666666667,0.303333333333333,1.00293759161971,0.673333333333333,0,3
"8348",1573,21,1.00936955885468,0.98,0.223333333333333,1.00381899842789,0.756666666666667,0,3
"8349",1573,22,1.00936955885468,0.96,0.15,1.00631342616735,0.81,0,3
"8350",1573,23,1.00936955885468,0.996666666666667,0.0466666666666667,1.00853011198729,0.95,0,3
"8351",1573,24,1.00936955885468,0.306666666666667,0.306666666666667,1.00545181587538,0,0,3
"8352",1574,1,1.02010976356431,0.81,0.61,1.00645277018391,0.2,0,3
"8353",1574,2,1.02010976356431,0.91,0.45,1.00715186008253,0.46,0,3
"8354",1574,3,1.02010976356431,0.99,0.43,1.00461321810542,0.56,0,3
"8355",1574,4,1.02010976356431,1.02,0.29,1.01142714573489,0.73,0,3
"8356",1574,5,1.02010976356431,1.17,0.23,1.01507652252823,0.94,0,3
"8357",1574,6,1.02010976356431,1.17,0.27,1.01839137847496,0.9,0,3
"8358",1574,7,1.02010976356431,1.41,0.11,1.01987333417591,1.3,0,3
"8359",1574,8,1.02010976356431,1.32,0.24,1.01993089311324,1.08,0,3
"8360",1574,9,1.02010976356431,0.93,0.08,1.0191135516476,0.85,0,3
"8361",1574,10,1.02010976356431,0.98,0.31,1.01415898543294,0.67,0,3
"8362",1574,11,1.02010976356431,0.97,0.4,1.00937920076197,0.57,0,3
"8363",1574,12,1.02010976356431,1.04,0.32,1.00910433231557,0.72,0,3
"8364",1574,13,1.02010976356431,0.93,0.31,1.00979455937661,0.62,0,3
"8365",1574,14,1.02010976356431,0.95,0.21,1.01578216187592,0.74,0,3
"8366",1574,15,1.02010976356431,1,0.2,1.01818613149019,0.8,0,3
"8367",1574,16,1.02010976356431,0.95,0.33,1.01788110764028,0.62,0,3
"8368",1574,17,1.02010976356431,1.31,0.1,1.01865486187877,1.21,0,3
"8369",1574,18,1.02010976356431,0.91,0.16,1.01625001920623,0.75,0,3
"8370",1574,19,1.02010976356431,0.99,0.39,1.00870691200476,0.6,0,3
"8371",1574,20,1.02010976356431,0.98,0.23,1.0108102346044,0.75,0,3
"8372",1574,21,1.02010976356431,0.97,0.27,1.01156037894639,0.7,0,3
"8373",1574,22,1.02010976356431,0.97,0.12,1.01599147270504,0.85,0,3
"8374",1574,23,1.02010976356431,0.99,0.1,1.01845622607038,0.89,0,3
"8375",1574,24,1.02010976356431,0.26,0.26,1.01823756730119,0,0,3
"8376",1575,1,0.979937880922909,0.77,0.63,0.992849626689774,1,0.86,0
"8377",1575,2,0.979937880922909,0.92,0.53,0.980899173407953,1,0.61,0
"8378",1575,3,0.979937880922909,0.93,0.38,0.980557426677975,1,0.45,0
"8379",1575,4,0.979937880922909,0.97,0.34,0.980164004821535,1,0.37,0
"8380",1575,5,0.979937880922909,1.05,0.31,0.979772457085003,1,0.26,0
"8381",1575,6,0.979937880922909,1.05,0.28,0.979860127825441,1,0.23,0
"8382",1575,7,0.979937880922909,0.87,0.2,0.980056407651689,1,0.33,0
"8383",1575,8,0.979937880922909,1.02,0.49,0.979923292241808,1,0.47,0
"8384",1575,9,0.979937880922909,0.99,0.14,0.980190105178531,1,0.15,0
"8385",1575,10,0.979937880922909,0.95,0.21,0.984782614721347,1,0.26,0
"8386",1575,11,0.979937880922909,0.98,0.44,0.984397223867478,1,0.46,0
"8387",1575,12,0.979937880922909,1,0.36,0.979937880922909,1,0.36,0
"8388",1575,13,0.979937880922909,0.98,0.26,0.983869798874331,1,0.28,0
"8389",1575,14,0.979937880922909,0.94,0.17,0.985798938083142,1,0.23,0
"8390",1575,15,0.979937880922909,1.01,0.16,0.979365997507997,1,0.15,0
"8391",1575,16,0.979937880922909,0.96,0.22,0.982259637175873,1,0.26,0
"8392",1575,17,0.979937880922909,0.56,0,0.981070723503217,1,0.44,0
"8393",1575,18,0.979937880922909,1,0.1,0.979937880922907,1,0.1,0
"8394",1575,19,0.979937880922909,0.89,0.5,0.989780588904679,1,0.61,0
"8395",1575,20,0.979937880922909,0.97,0.38,0.980383485581011,1,0.41,0
"8396",1575,21,0.979937880922909,0.98,0.28,0.98022152215529,1,0.3,0
"8397",1575,22,0.979937880922909,1,0.13,0.979937880922909,1,0.13,0
"8398",1575,23,0.979937880922909,1,0.04,0.979937880922908,1,0.04,0
"8399",1575,24,0.979937880922909,0.35,0.35,1.00000005626995,0.680334448814392,0.680334448814392,1
"8400",1576,1,1.02865195772696,0.8,0.48,1.01638377148021,0.32,0,3
"8401",1576,2,1.02865195772696,0.533,0.043,1.02728762712767,0.49,0,3
"8402",1576,3,1.02865195772696,0.97,0.3,1.01664998236267,0.67,0,3
"8403",1576,4,1.02865195772696,1.02,0.24,1.01789899952092,0.78,0,3
"8404",1576,5,1.02865195772696,1.14,0.21,1.02004087052393,0.93,0,3
"8405",1576,6,1.02865195772696,1.2,0.18,1.02332593573645,1.02,0,3
"8406",1576,7,1.02865195772696,1.22,0.06,1.02783545770861,1.16,0,3
"8407",1576,8,1.02865195772696,2.05,0.2,1.02642754780721,1.85,0,3
"8408",1576,9,1.02865195772696,1,0,1.02865195772696,1,0,3
"8409",1576,10,1.02865195772696,0.88,0.35,1.02225975362317,0.53,0,3
"8410",1576,11,1.02865195772696,0.99,0.26,1.01907420790968,0.73,0,3
"8411",1576,12,1.02865195772696,0.98,0.22,1.0174520640089,0.76,0,3
"8412",1576,13,1.02865195772696,1,0.17,1.02076348591639,0.83,0,3
"8413",1576,14,1.02865195772696,0.97,0.11,1.0242142743088,0.86,0,3
"8414",1576,15,1.02865195772696,1.063,0.14,1.02432426863638,0.923,0,3
"8415",1576,16,1.02865195772696,0.99,0.38,1.01653856976119,0.61,0,3
"8416",1576,17,1.02865195772696,1,0.25,1.02720881412884,0.75,0,3
"8417",1576,18,1.02865195772696,1,0.38,1.02204904338464,0.62,0,3
"8418",1576,19,1.02865195772696,0.88,0.11,1.02557239803038,0.77,0,3
"8419",1576,20,1.02865195772696,0.98,0.3,1.02071258800162,0.68,0,3
"8420",1576,21,1.02865195772696,0.99,0.12,1.02501297963973,0.87,0,3
"8421",1576,22,1.02865195772696,0.91,0.2,1.02504927714287,0.71,0,3
"8422",1576,23,1.02865195772696,1,0,1.02865195772696,1,0,3
"8423",1576,24,1.02865195772696,0.31,0.31,1.0205506232964,0,0,3
"8424",1577,1,0.926523637221054,0.819,0.313,0.943963442941223,1,0.494,0
"8425",1577,2,0.926523637221054,0.866,0.715,1.0000001586766,0.975657855987549,0.824657855987549,1
"8426",1577,3,0.926523637221054,0.571,0.571,0.999999976249944,0.759799914360046,0.759799914360046,1
"8427",1578,1,0.963449824352411,0.833,0.5,0.999999910729122,0.999999681472778,0.666999681472778,1
"8428",1578,2,0.963449824352411,0.875,0.625,0.99999982104319,0.933473110198975,0.683473110198975,1
"8429",1578,3,0.963449824352411,0.286,0.286,0.999999965902348,0.429101853370667,0.429101853370667,1
"8430",1579,1,1,0.6,0.4,1,1,0.8,0
"8431",1579,2,1,0.727,0.545,1,1,0.818,0
"8432",1579,3,1,1,1,1,1,1,0
"8433",1580,1,1,1,0.667,1,1,0.667,0
"8434",1580,2,1,0.857,0.714,1.00000013627806,0.857000272750854,0.714000272750854,1
"8435",1580,3,1,0.5,0.5,1.00000013627809,0.500000476837158,0.500000476837158,1
"8436",1581,1,0.875,0.666,0,0.875,1,0.334,0
"8437",1581,2,0.875,0.875,0.875,1,1,1,0
"8438",1581,3,0.875,0.4,0.4,1,1,1,0
"8439",1582,1,0.818,1,0,0.818,1,0,0
"8440",1582,2,0.818,0.946,0.818,0.872,1,0.872,0
"8441",1582,3,0.818,0.667,0.667,1,1,1,0
"8442",1583,1,1.15407809417579,0.746666666666667,0,1.15407809417579,0.746666666666667,0,3
"8443",1583,2,1.15407809417579,0.817016666666667,0.565,1.03000462807281,0.252016666666667,0,3
"8444",1583,3,1.15407809417579,0.93335,0.0704833333333333,1.15104458274187,0.862866666666667,0,3
"8445",1583,4,1.15407809417579,0.941466666666667,0.514933333333333,1.0196160975676,0.426533333333333,0,3
"8446",1583,5,1.15407809417579,0.169683333333333,0.169683333333333,1.13595682020879,0,0,3
"8447",1584,1,0.94081818091953,0.67025,0,0.996653771767767,1,0.32975,0
"8448",1584,2,0.94081818091953,0.75125,0.49075,1.00000002262698,0.883997671604156,0.623497671604156,1
"8449",1584,3,0.94081818091953,1.00025,0.07825,0.940805376685553,1,0.078,0
"8450",1584,4,0.94081818091953,0.875,0.25,0.975545356943964,1,0.375,0
"8451",1584,5,0.94081818091953,0.2455,0.2455,1.0000000257135,0.473277365922928,0.473277365922928,1
"8452",1585,1,1,0.581,0,1,1,0.419,0
"8453",1585,2,1,0.8,0.52,1,1,0.72,0
"8454",1585,3,1,1,0.25,1,1,0.25,0
"8455",1585,4,1,1,1,1,1,1,0
"8456",1585,5,1,0,0,1.34103356185336,1,1,0
"8457",1586,1,0.954023134547459,0.5,0,0.999929115107455,1,0.5,0
"8458",1586,2,0.954023134547459,0.809,0.539,1.00000004266812,0.906122243881226,0.636122243881226,1
"8459",1586,3,0.954023134547459,1,0,0.954023134547459,1,0,0
"8460",1586,4,0.954023134547459,1,0,0.954023134547459,1,0,0
"8461",1586,5,0.954023134547459,0.56,0.56,1.00000010452633,0.663660011291504,0.663660011291504,1
"8462",1587,1,0.999999999999999,1,0,0.999999999999999,1,0,0
"8463",1587,2,0.999999999999999,0.76,0.48,1,0.84601058959961,0.566010589599609,1
"8464",1587,3,0.999999999999999,1,0,0.999999999999999,1,0,0
"8465",1587,4,0.999999999999999,1,0,0.999999999999999,1,0,0
"8466",1587,5,0.999999999999999,0.191,0.191,0.999999999999998,0.203495193004608,0.203495193004608,1
"8467",1588,1,0.814539764188447,0.6,0,0.858914288855475,1,0.4,0
"8468",1588,2,0.814539764188447,0.636,0.424,0.999999934492779,0.959061038970947,0.747061038970947,1
"8469",1588,3,0.814539764188447,1.001,0.063,0.814461690804498,1,0.0620000000000001,0
"8470",1588,4,0.814539764188447,0.5,0,0.950901841535388,1,0.5,0
"8471",1588,5,0.814539764188447,0.231,0.231,1.00000014565809,0.695290893077851,0.695290893077851,1
"8472",1589,1,1.15002430721895,0.82775,0,1.15002430721895,0.82775,0,3
"8473",1589,2,1.15002430721895,0.872,0.64125,1.00000008958956,0.483633391976356,0.252883391976356,2
"8474",1589,3,1.15002430721895,1,0,1.15002430721895,1,0,3
"8475",1589,4,1.15002430721895,1,0.55,1.03806887456948,0.45,0,3
"8476",1589,5,1.15002430721895,0.09375,0.09375,1.14150937541178,0,0,3
"8477",1590,1,0.936779889629312,0.769,0,0.936779889629312,1,0.231,0
"8478",1590,2,0.936779889629312,0.911,0.529,1,1,0.618,0
"8479",1590,3,0.936779889629312,1,0,0.936779889629312,1,0,0
"8480",1590,4,0.936779889629312,1,0,0.936779889629312,1,0,0
"8481",1590,5,0.936779889629312,0,0,0.999999977311895,0.18895959854126,0.18895959854126,1
"8482",1591,1,1.67384360957083,1,0,1.67384360957083,1,0,3
"8483",1591,2,1.67384360957083,0.897,0.621,1.51220370794822,0.276,0,3
"8484",1591,3,1.67384360957083,1,0,1.67384360957083,1,0,3
"8485",1591,4,1.67384360957083,1,1,1.33620971985309,0,0,3
"8486",1591,5,1.67384360957083,0.25,0.25,1.67027475634272,0,0,3
"8487",1592,1,0.888083342148694,0.875,0,0.892593263476738,1,0.125,0
"8488",1592,2,0.888083342148694,0.823,0.677,0.999999775527094,0.971708047866821,0.825708047866821,1
"8489",1592,3,0.888083342148694,1,0,0.888083342148694,1,0,0
"8490",1592,4,0.888083342148694,1,0.2,0.888083342148694,1,0.2,0
"8491",1592,5,0.888083342148694,0.125,0.125,0.999999938856389,0.620510756969452,0.620510756969452,1
"8492",1593,1,1.23553338307109,0.667,0,1.23553338307109,0.667,0,3
"8493",1593,2,1.23553338307109,0.857,0.738,1.11024397729482,0.119,0,3
"8494",1593,3,1.23553338307109,1,0,1.23553338307109,1,0,3
"8495",1593,4,1.23553338307109,1,1,1.00000008309014,0.329508304595947,0.329508304595947,2
"8496",1593,5,1.23553338307109,0,0,1.23553338307109,0,0,3
"8497",1594,1,0.983634231325165,0.742,0,1.00000001275976,0.950687557220459,0.208687557220459,1
"8498",1594,2,0.983634231325165,0.8278,0.563,1.0000000871506,0.889897536087036,0.625097536087036,1
"8499",1594,3,0.983634231325165,0.7998,0.1332,0.999999962819504,0.995044717025757,0.328444717025757,1
"8500",1594,4,0.983634231325165,0.9494,0.7448,0.99999985254729,0.977893769836426,0.773293769836426,1
"8501",1594,5,0.983634231325165,0.1698,0.1698,0.999999975359708,0.373889698505402,0.373889698505402,1
"8502",1595,1,0.97570035195712,0.743,0,0.996508192530622,1,0.257,0
"8503",1595,2,0.97570035195712,0.827,0.561,0.999999958839146,0.913762327194214,0.647762327194214,1
"8504",1595,3,0.97570035195712,0.806,0.111,0.991917650618614,1,0.305,0
"8505",1595,4,0.97570035195712,0.938,0.721,0.999999977548044,0.981137283325195,0.764137283325195,1
"8506",1595,5,0.97570035195712,0.17,0.17,0.999999952433488,0.414719061851501,0.414719061851501,1
"8507",1596,1,1.09751001667362,0.8,0,1.09751001667362,0.8,0,3
"8508",1596,2,1.09751001667362,1,0.579,1.03074233611083,0.421,0,3
"8509",1596,3,1.09751001667362,0.999,0.333,1.08896965899302,0.666,0,3
"8510",1596,4,1.09751001667362,0.955,0.909,0.999999800321575,0.781578231334686,0.735578231334686,2
"8511",1596,5,1.09751001667362,0.143,0.143,1.09132107566286,0,0,3
"8512",1597,1,0.986981791221168,1,0,0.986981791221168,1,0,0
"8513",1597,2,0.986981791221168,0.883,0.588,1.0000001434657,0.920512714385986,0.625512714385986,1
"8514",1597,3,0.986981791221168,1,0,0.986981791221168,1,0,0
"8515",1597,4,0.986981791221168,0.969,0.71,1.00000021466281,0.99684162902832,0.73784162902832,1
"8516",1597,5,0.986981791221168,0.25,0.25,0.999999961728195,0.360606789588928,0.360606789588928,1
"8517",1598,1,0.937093757053631,0.5,0,0.9874706538398,1,0.5,0
"8518",1598,2,0.937093757053631,0.762,0.476,0.993067042253915,1,0.714,0
"8519",1598,3,0.937093757053631,0.75,0,0.977647361194563,1,0.25,0
"8520",1598,4,0.937093757053631,0.962,0.615,0.958903117493483,1,0.653,0
"8521",1598,5,0.937093757053631,0.286,0.286,1.00000004953398,0.678530245780945,0.678530245780945,1
"8522",1599,1,0.871248485800327,0.667,0,0.89710596231936,1,0.333,0
"8523",1599,2,0.871248485800327,0.667,0.611,0.999999887001877,0.961791773796081,0.905791773796081,1
"8524",1599,3,0.871248485800327,0.444,0.222,0.914394885678165,1,0.778,0
"8525",1599,4,0.871248485800327,0.923,0.769,0.92765809428826,1,0.846,0
"8526",1599,5,0.871248485800327,0,0,1,1,1,0
"8527",1600,1,0.969778194983918,1,0.3565,0.969778194983918,1,0.3565,0
"8528",1600,2,0.969778194983918,0.942,0.4045,0.981335862215352,1,0.4625,0
"8529",1600,3,0.969778194983918,0.874,0.31,0.997485750293927,1,0.436,0
"8530",1600,4,0.969778194983918,0.91725,0.3045,0.986145338222221,1,0.38725,0
"8531",1600,5,0.969778194983918,0.9665,0.61775,0.980137156282192,1,0.65125,0
"8532",1600,6,0.969778194983918,0.176,0.176,1.00000000252297,0.631497524261475,0.631497524261475,1
"8533",1601,1,0.981299131713548,1,0.426,0.981299131713548,1,0.426,0
"8534",1601,2,0.981299131713548,0.9695,0.509,0.98291963708089,1,0.5395,0
"8535",1601,3,0.981299131713548,0.947,0.3795,0.987522457188522,1,0.4325,0
"8536",1601,4,0.981299131713548,0.989,0.383,0.983581410614919,1,0.394,0
"8537",1601,5,0.981299131713548,1,0.798,0.981299131713548,1,0.798,0
"8538",1601,6,0.981299131713548,0.2645,0.2645,0.999999986384849,0.750354602098465,0.750354602098465,1
"8539",1602,1,0.951693722868832,1.001,0.528,0.95166942671537,1,0.527,0
"8540",1602,2,0.951693722868832,0.969,0.609,0.953260325548168,1,0.64,0
"8541",1602,3,0.951693722868832,0.895,0.467,0.966182535808817,1,0.572,0
"8542",1602,4,0.951693722868832,0.977,0.547,0.958964806761615,1,0.57,0
"8543",1602,5,0.951693722868832,1,0.763,0.951693722868832,1,0.763,0
"8544",1602,6,0.951693722868832,0,0,1,1,1,0
"8545",1603,1,0.999991058606977,0.999,0.324,0.9999999986203,0.99984521484375,0.32484521484375,1
"8546",1603,2,0.999991058606977,0.97,0.409,0.999999997867763,0.970199127197266,0.409199127197266,1
"8547",1603,3,0.999991058606977,0.999,0.292,1.00000004502327,0.99908349609375,0.29208349609375,1
"8548",1603,4,0.999991058606977,1.001,0.219,0.999848644529201,1,0.218,0
"8549",1603,5,0.999991058606977,1,0.833,0.999991058606977,1,0.833,0
"8550",1603,6,0.999991058606977,0.529,0.529,1.00000000940661,0.529271754264831,0.529271754264831,1
"8551",1604,1,0.977884654812832,1,0.287,0.977884654812832,1,0.287,0
"8552",1604,2,0.977884654812832,0.9145,0.3,0.999502550931152,1,0.3855,0
"8553",1604,3,0.977884654812832,0.801,0.2405,0.99999992407925,0.904625463485718,0.344125463485718,1
"8554",1604,4,0.977884654812832,0.8455,0.226,1.0000000537803,0.970191691398621,0.350691691398621,1
"8555",1604,5,0.977884654812832,0.9265,0.4375,0.99286126310012,1,0.511,0
"8556",1604,6,0.977884654812832,0.0875,0.0875,1.00000002870221,0.421474725008011,0.421474725008011,1
"8557",1605,1,0.973694131195137,1,0.289,0.973694131195137,1,0.289,0
"8558",1605,2,0.973694131195137,0.989,0.306,0.976289740059246,1,0.317,0
"8559",1605,3,0.973694131195137,0.745,0.245,1.00000006290748,0.856024084091186,0.356024084091186,1
"8560",1605,4,0.973694131195137,0.779,0.217,1.0000000106127,0.925476655960083,0.363476655960083,1
"8561",1605,5,0.973694131195137,0.891,0.397,0.994296438510815,1,0.506,0
"8562",1605,6,0.973694131195137,0,0,1,1,1,0
"8563",1606,1,0.999794406583095,1,0.285,0.999794406583096,1,0.285,0
"8564",1606,2,0.999794406583095,0.84,0.294,1.00000003466084,0.840974426269531,0.294974426269531,1
"8565",1606,3,0.999794406583095,0.857,0.236,1.00000001351566,0.858210741043091,0.237210741043091,1
"8566",1606,4,0.999794406583095,0.912,0.235,1.0000000190128,0.913272613525391,0.236272613525391,1
"8567",1606,5,0.999794406583095,0.962,0.478,0.999999984295283,0.962999923706055,0.478999923706055,1
"8568",1606,6,0.999794406583095,0.175,0.175,0.999999995203862,0.17691148519516,0.17691148519516,1
"8569",1607,1,1.14457593700543,2.512,0.438,1.07071973546134,2.074,0,3
"8570",1607,2,1.14457593700543,0.913,0.34,1.12290161359175,0.573,0,3
"8571",1607,3,1.14457593700543,0.929,0.268,1.10858355418046,0.661,0,3
"8572",1607,4,1.14457593700543,0.933,0.268,1.11774939503417,0.665,0,3
"8573",1607,5,1.14457593700543,0.959,0.623,1.03912122167588,0.336,0,3
"8574",1607,6,1.14457593700543,0.365,0.365,1.11745623011695,0,0,3
"8575",1608,1,0.982857643428733,0.716,0.322,0.993900737169565,1,0.606,0
"8576",1608,2,0.982857643428733,0.969,0.938,0.999999871723525,0.987171157836914,0.956171157836914,1
"8577",1608,3,0.982857643428733,0.155,0.155,0.999999974673347,0.474771645069122,0.474771645069122,1
"8578",1609,1,1.05113681432648,0.242,0.122,1.04821949592339,0.12,0,3
"8579",1609,2,1.05113681432648,0.756,0.338,1.02914735051968,0.418,0,3
"8580",1609,3,1.05113681432648,1.006,0.944,1.00000020763547,0.939956748962403,0.877956748962403,2
"8581",1609,4,1.05113681432648,0.169,0.169,1.03818227112454,0,0,3
"8582",1610,1,7.94733601712128,0.06,0,7.94733601712128,0.06,0,3
"8583",1610,2,7.94733601712128,0.35,0.1,7.89879942218772,0.25,0,3
"8584",1610,3,7.94733601712128,0.3,0.3,7.79888643292398,0,0,3
"8585",1611,1,0.945636556234983,0.45,0.3,0.946329733609401,1,0.85,0
"8586",1611,2,0.945636556234983,0.615438,0.269875,1.00000003536818,0.805581232305527,0.460018232305527,1
"8587",1611,3,0.945636556234983,0.577001,0.305875,0.999999877358055,0.740828317130089,0.469702317130089,1
"8588",1611,4,0.945636556234983,0,0,1.00000002670503,0.382232189178467,0.382232189178467,1
"8589",1611,5,0.945636556234983,0.540875,0.0391,1.0000000442627,0.70473593556881,0.20296093556881,1
"8590",1611,6,0.945636556234983,0.06925,0.06925,0.999999964202158,0.545017843604088,0.545017843604088,1
"8591",1612,1,1.04344999136394,0.45,0.3,1.04343128304387,0.15,0,3
"8592",1612,2,1.04344999136394,0.632,0.482,0.999999888437678,0.512585283279419,0.362585283279419,2
"8593",1612,3,1.04344999136394,0.618,0.278,1.01302315120577,0.34,0,3
"8594",1612,4,1.04344999136394,0,0,1.04344999136394,0,0,3
"8595",1612,5,1.04344999136394,0.609,0.382,0.999999884518556,0.493742723464966,0.266742723464966,2
"8596",1612,6,1.04344999136394,0,0,1.04344999136394,0,0,3
"8597",1613,1,1.15063894444802,0.45,0.3,1.15063097027902,0.15,0,3
"8598",1613,2,1.15063894444802,0.52475,0.05375,1.14878426403212,0.471,0,3
"8599",1613,3,1.15063894444802,0.73175,0.544,1.0082763249323,0.18775,0,3
"8600",1613,4,1.15063894444802,0,0,1.15063894444802,0,0,3
"8601",1613,5,1.15063894444802,0.66675,0.323,1.04044666660241,0.34375,0,3
"8602",1613,6,1.15063894444802,0.1295,0.1295,1.14405696166988,0,0,3
"8603",1614,1,1.08755913138748,0.45,0.3,1.08754787264079,0.15,0,3
"8604",1614,2,1.08755913138748,0.778,0.148,1.08310275242596,0.63,0,3
"8605",1614,3,1.08755913138748,0.82,0.717,1.00000006228099,0.631630024433136,0.528630024433136,2
"8606",1614,4,1.08755913138748,0,0,1.08755913138748,0,0,3
"8607",1614,5,1.08755913138748,0.686,0.315,1.00343777290534,0.371,0,3
"8608",1614,6,1.08755913138748,0.125,0.125,1.08471670061787,0,0,3
"8609",1615,1,1.11035681402205,0.45,0.3,1.11035343621028,0.15,0,3
"8610",1615,2,1.11035681402205,0.333,0,1.11035681402205,0.333,0,3
"8611",1615,3,1.11035681402205,0.65,0.375,1.04425791444512,0.275,0,3
"8612",1615,4,1.11035681402205,0,0,1.11035681402205,0,0,3
"8613",1615,5,1.11035681402205,0.562,0.333,0.999999957263358,0.287653611183167,0.0586536111831665,2
"8614",1615,6,1.11035681402205,0.125,0.125,1.09860873890905,0,0,3
"8615",1616,1,1.25690482216419,0.45,0.3,1.25689513944909,0.15,0,3
"8616",1616,2,1.25690482216419,0.533,0.067,1.25487175712404,0.466,0,3
"8617",1616,3,1.25690482216419,0.641,0.438,1.15859595301317,0.203,0,3
"8618",1616,4,1.25690482216419,0,0,1.25690482216419,0,0,3
"8619",1616,5,1.25690482216419,0.686,0.386,1.10643098709859,0.3,0,3
"8620",1616,6,1.25690482216419,0.125,0.125,1.25047689711081,0,0,3
"8621",1617,1,0.942170035574066,0.45,0.3,0.942204710312725,1,0.85,0
"8622",1617,2,0.942170035574066,0.455,0,0.962750426743888,1,0.545,0
"8623",1617,3,0.942170035574066,0.816,0.646,0.999999979572004,0.900838119506836,0.730838119506836,1
"8624",1617,4,0.942170035574066,0,0,1,1,1,0
"8625",1617,5,0.942170035574066,0.733,0.258,1.00000009163991,0.907639464378357,0.432639464378357,1
"8626",1617,6,0.942170035574066,0.143,0.143,1.00000006300024,0.748841190814972,0.748841190814972,1
"8627",1618,1,1.0525008791605,0.45,0.3,1.05248423135707,0.15,0,3
"8628",1618,2,1.0525008791605,0.632,0.4815,1.00000005120734,0.481978045940399,0.331478045940399,2
"8629",1618,3,1.0525008791605,0.61875,0.278,1.02231358844534,0.34075,0,3
"8630",1618,4,1.0525008791605,0,0,1.0525008791605,0,0,3
"8631",1618,5,1.0525008791605,0.60975,0.38225,1.00000008789293,0.469196819067001,0.241696819067001,2
"8632",1618,6,1.0525008791605,0,0,1.0525008791605,0,0,3
"8633",1619,1,1.0558414304139,0.45,0.3,1.0558265194865,0.15,0,3
"8634",1619,2,1.0558414304139,0.513,0.378,1.00000003723601,0.314826639175415,0.179826639175415,2
"8635",1619,3,1.0558414304139,0.582,0.256,1.0284609600402,0.326,0,3
"8636",1619,4,1.0558414304139,0,0,1.0558414304139,0,0,3
